district_name,submission_date,grievance_text,submitted_by,year,resolved,did,cat_grievance_text
Bhubaneswar,2023-09-06,Students are asked to arrange their own materials for practice.,Rashmi Rekha,2023,1.0,0031,Students arrange own materials
Bhubaneswar,2023-09-07,Trainer has not come to the institute for the past two weeks.,Bikash Mohanty,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-09-08,Internet not working in the computer lab for over a month.,Sasmita Rout,2023,1.0,0031,Internet not working
Bhubaneswar,2023-09-08,Lab equipment is broken and no replacement has been provided.,Pratyush Swain,2023,0.0,0031,Broken lab equipment
Bhubaneswar,2023-09-08,Lab equipment is broken and no replacement has been provided.,Sasmita Rout,2023,0.0,0031,Broken lab equipment
Bhubaneswar,2023-09-10,Only one instructor for three different trades.,Bikash Mohanty,2023,0.0,0031,Unique instructor
Bhubaneswar,2023-09-11,No practical classes being conducted for welding program.,Chinmayee Nayak,2023,0.0,0031,No practical classes
Bhubaneswar,2023-09-13,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2023,0.0,0031,Students arrange own materials
Bhubaneswar,2023-09-14,Trainer has not come to the institute for the past two weeks.,Manas Ranjan,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-09-16,Internet not working in the computer lab for over a month.,Mamata Barik,2023,0.0,0031,Internet not working
Bhubaneswar,2023-09-18,Lab equipment is broken and no replacement has been provided.,Pratyush Swain,2023,0.0,0031,Broken lab equipment
Bhubaneswar,2023-09-23,Only one instructor for three different trades.,Subhashree Sahoo,2023,1.0,0031,Unique instructor
Bhubaneswar,2023-09-23,Trainer has not come to the institute for the past two weeks.,Rashmi Rekha,2023,1.0,0031,Trainer absence
Bhubaneswar,2023-09-28,No practical classes being conducted for welding program.,Mamata Barik,2023,0.0,0031,No practical classes
Bhubaneswar,2023-09-29,Internet not working in the computer lab for over a month.,Lalitendu Panda,2023,1.0,0031,Internet not working
Bhubaneswar,2023-09-29,Lab equipment is broken and no replacement has been provided.,Satyajit Jena,2023,0.0,0031,Broken lab equipment
Bhubaneswar,2023-09-30,Trainer has not come to the institute for the past two weeks.,Mamata Barik,2023,1.0,0031,Trainer absence
Bhubaneswar,2023-10-01,"Hostel conditions are very poor, water supply is irregular.",Lalitendu Panda,2023,1.0,0031,Poor water supply
Bhubaneswar,2023-10-02,"Hostel conditions are very poor, water supply is irregular.",Bikash Mohanty,2023,0.0,0031,Poor water supply
Bhubaneswar,2023-10-03,Trainer has not come to the institute for the past two weeks.,Satyajit Jena,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-10-07,Only one instructor for three different trades.,Rashmi Rekha,2023,1.0,0031,Unique instructor
Bhubaneswar,2023-10-08,Lab equipment is broken and no replacement has been provided.,Sasmita Rout,2023,0.0,0031,Broken lab equipment
Bhubaneswar,2023-10-09,Trainer has not come to the institute for the past two weeks.,Satyajit Jena,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-10-12,Trainer has not come to the institute for the past two weeks.,Pratyush Swain,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-10-14,"Hostel conditions are very poor, water supply is irregular.",Bikash Mohanty,2023,1.0,0031,Poor water supply
Bhubaneswar,2023-10-14,Lab equipment is broken and no replacement has been provided.,Lipika Das,2023,1.0,0031,Broken lab equipment
Bhubaneswar,2023-10-14,Trainer has not come to the institute for the past two weeks.,Chinmayee Nayak,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-10-15,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2023,0.0,0031,Internet not working
Bhubaneswar,2023-10-16,No practical classes being conducted for welding program.,Subhashree Sahoo,2023,0.0,0031,No practical classes
Bhubaneswar,2023-10-17,No practical classes being conducted for welding program.,Sasmita Rout,2023,0.0,0031,No practical classes
Bhubaneswar,2023-10-18,"Grievance was registered last month, no action yet.",Chinmayee Nayak,2023,0.0,0031,"No action, past month"
Bhubaneswar,2023-10-18,Only one instructor for three different trades.,Sangram Behera,2023,0.0,0031,Unique instructor
Bhubaneswar,2023-10-19,Lab equipment is broken and no replacement has been provided.,Mamata Barik,2023,0.0,0031,Broken lab equipment
Bhubaneswar,2023-10-19,Only one instructor for three different trades.,Lalitendu Panda,2023,1.0,0031,Unique instructor
Bhubaneswar,2023-10-21,Stipend not credited for the last three months.,Chinmayee Nayak,2023,0.0,0031,Stipend not credited
Bhubaneswar,2023-10-21,Trainer has not come to the institute for the past two weeks.,Rashmi Rekha,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-10-24,Electricity is not available during class hours.,Lalitendu Panda,2023,0.0,0031,Lack of electricity
Bhubaneswar,2023-10-29,"Grievance was registered last month, no action yet.",Sangram Behera,2023,0.0,0031,"No action, past month"
Bhubaneswar,2023-10-29,"Hostel conditions are very poor, water supply is irregular.",Manas Ranjan,2023,0.0,0031,Poor water supply
Bhubaneswar,2023-10-30,Stipend not credited for the last three months.,Mamata Barik,2023,0.0,0031,Stipend not credited
Bhubaneswar,2023-10-31,"Hostel conditions are very poor, water supply is irregular.",Subhashree Sahoo,2023,0.0,0031,Poor water supply
Bhubaneswar,2023-10-31,Stipend not credited for the last three months.,Lalitendu Panda,2023,1.0,0031,Stipend not credited
Bhubaneswar,2023-11-03,No practical classes being conducted for welding program.,Bikash Mohanty,2023,0.0,0031,No practical classes
Bhubaneswar,2023-11-06,Only one instructor for three different trades.,Pratyush Swain,2023,0.0,0031,Unique instructor
Bhubaneswar,2023-11-07,Electricity is not available during class hours.,Satyajit Jena,2023,1.0,0031,Lack of electricity
Bhubaneswar,2023-11-07,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2023,0.0,0031,Internet not working
Bhubaneswar,2023-11-12,Electricity is not available during class hours.,Satyajit Jena,2023,0.0,0031,Lack of electricity
Bhubaneswar,2023-11-14,Students are asked to arrange their own materials for practice.,Manas Ranjan,2023,0.0,0031,Students arrange own materials
Bhubaneswar,2023-11-15,No practical classes being conducted for welding program.,Lipika Das,2023,0.0,0031,No practical classes
Bhubaneswar,2023-11-15,Only one instructor for three different trades.,Satyajit Jena,2023,0.0,0031,Unique instructor
Bhubaneswar,2023-11-19,Internet not working in the computer lab for over a month.,Pratyush Swain,2023,0.0,0031,Internet not working
Bhubaneswar,2023-11-20,Stipend not credited for the last three months.,Pratyush Swain,2023,0.0,0031,Stipend not credited
Bhubaneswar,2023-11-21,"Hostel conditions are very poor, water supply is irregular.",Manas Ranjan,2023,0.0,0031,Poor water supply
Bhubaneswar,2023-11-23,No practical classes being conducted for welding program.,Chinmayee Nayak,2023,1.0,0031,No practical classes
Bhubaneswar,2023-11-24,Students are asked to arrange their own materials for practice.,Rashmi Rekha,2023,1.0,0031,Students arrange own materials
Bhubaneswar,2023-11-25,No practical classes being conducted for welding program.,Sasmita Rout,2023,0.0,0031,No practical classes
Bhubaneswar,2023-11-25,Trainer has not come to the institute for the past two weeks.,Lipika Das,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-11-26,"Hostel conditions are very poor, water supply is irregular.",Rashmi Rekha,2023,0.0,0031,Poor water supply
Bhubaneswar,2023-11-26,Stipend not credited for the last three months.,Manas Ranjan,2023,0.0,0031,Stipend not credited
Bhubaneswar,2023-11-28,Electricity is not available during class hours.,Pratyush Swain,2023,0.0,0031,Lack of electricity
Bhubaneswar,2023-11-28,No practical classes being conducted for welding program.,Sasmita Rout,2023,1.0,0031,No practical classes
Bhubaneswar,2023-11-29,"Hostel conditions are very poor, water supply is irregular.",Pratyush Swain,2023,0.0,0031,Poor water supply
Bhubaneswar,2023-12-02,"Grievance was registered last month, no action yet.",Manas Ranjan,2023,1.0,0031,"No action, past month"
Bhubaneswar,2023-12-06,"Hostel conditions are very poor, water supply is irregular.",Manas Ranjan,2023,1.0,0031,Poor water supply
Bhubaneswar,2023-12-09,Only one instructor for three different trades.,Lalitendu Panda,2023,0.0,0031,Unique instructor
Bhubaneswar,2023-12-10,Stipend not credited for the last three months.,Bikash Mohanty,2023,1.0,0031,Stipend not credited
Bhubaneswar,2023-12-12,Stipend not credited for the last three months.,Mamata Barik,2023,0.0,0031,Stipend not credited
Bhubaneswar,2023-12-13,Students are asked to arrange their own materials for practice.,Rashmi Rekha,2023,1.0,0031,Students arrange own materials
Bhubaneswar,2023-12-19,Only one instructor for three different trades.,Rashmi Rekha,2023,1.0,0031,Unique instructor
Bhubaneswar,2023-12-21,No practical classes being conducted for welding program.,Mamata Barik,2023,0.0,0031,No practical classes
Bhubaneswar,2023-12-21,Trainer has not come to the institute for the past two weeks.,Chinmayee Nayak,2023,1.0,0031,Trainer absence
Bhubaneswar,2023-12-27,Internet not working in the computer lab for over a month.,Rashmi Rekha,2023,1.0,0031,Internet not working
Bhubaneswar,2023-12-28,Trainer has not come to the institute for the past two weeks.,Sasmita Rout,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-12-29,Trainer has not come to the institute for the past two weeks.,Lipika Das,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-12-30,Lab equipment is broken and no replacement has been provided.,Rashmi Rekha,2023,0.0,0031,Broken lab equipment
Bhubaneswar,2023-12-30,Trainer has not come to the institute for the past two weeks.,Sangram Behera,2023,0.0,0031,Trainer absence
Bhubaneswar,2023-12-31,"Hostel conditions are very poor, water supply is irregular.",Sangram Behera,2023,0.0,0031,Poor water supply
Bhubaneswar,2023-12-31,Lab equipment is broken and no replacement has been provided.,Mamata Barik,2023,0.0,0031,Broken lab equipment
Bhubaneswar,2024-01-01,No practical classes being conducted for welding program.,Rashmi Rekha,2024,1.0,0031,No practical classes
Bhubaneswar,2024-01-02,Electricity is not available during class hours.,Rashmi Rekha,2024,1.0,0031,Lack of electricity
Bhubaneswar,2024-01-02,Only one instructor for three different trades.,Pratyush Swain,2024,0.0,0031,Unique instructor
Bhubaneswar,2024-01-03,"Hostel conditions are very poor, water supply is irregular.",Bikash Mohanty,2024,0.0,0031,Poor water supply
Bhubaneswar,2024-01-05,"Grievance was registered last month, no action yet.",Sasmita Rout,2024,0.0,0031,"No action, past month"
Bhubaneswar,2024-01-05,Lab equipment is broken and no replacement has been provided.,Bikash Mohanty,2024,0.0,0031,Broken lab equipment
Bhubaneswar,2024-01-06,Internet not working in the computer lab for over a month.,Rashmi Rekha,2024,0.0,0031,Internet not working
Bhubaneswar,2024-01-07,Trainer has not come to the institute for the past two weeks.,Lipika Das,2024,1.0,0031,Trainer absence
Bhubaneswar,2024-01-10,Students are asked to arrange their own materials for practice.,Lalitendu Panda,2024,1.0,0031,Students arrange own materials
Bhubaneswar,2024-01-10,Students are asked to arrange their own materials for practice.,Manas Ranjan,2024,0.0,0031,Students arrange own materials
Bhubaneswar,2024-01-11,Only one instructor for three different trades.,Lipika Das,2024,1.0,0031,Unique instructor
Bhubaneswar,2024-01-14,"Grievance was registered last month, no action yet.",Chinmayee Nayak,2024,0.0,0031,"No action, past month"
Bhubaneswar,2024-01-14,"Hostel conditions are very poor, water supply is irregular.",Lipika Das,2024,0.0,0031,Poor water supply
Bhubaneswar,2024-01-16,Only one instructor for three different trades.,Manas Ranjan,2024,1.0,0031,Unique instructor
Bhubaneswar,2024-01-17,"Grievance was registered last month, no action yet.",Lalitendu Panda,2024,0.0,0031,"No action, past month"
Bhubaneswar,2024-01-20,Stipend not credited for the last three months.,Chinmayee Nayak,2024,0.0,0031,Stipend not credited
Bhubaneswar,2024-01-23,Lab equipment is broken and no replacement has been provided.,Sangram Behera,2024,1.0,0031,Broken lab equipment
Bhubaneswar,2024-01-24,Electricity is not available during class hours.,Chinmayee Nayak,2024,0.0,0031,Lack of electricity
Bhubaneswar,2024-01-24,Internet not working in the computer lab for over a month.,Rashmi Rekha,2024,0.0,0031,Internet not working
Bhubaneswar,2024-01-24,Stipend not credited for the last three months.,Pratyush Swain,2024,0.0,0031,Stipend not credited
Bhubaneswar,2024-01-26,Electricity is not available during class hours.,Manas Ranjan,2024,0.0,0031,Lack of electricity
Bhubaneswar,2024-01-26,"Hostel conditions are very poor, water supply is irregular.",Subhashree Sahoo,2024,1.0,0031,Poor water supply
Bhubaneswar,2024-01-27,"Hostel conditions are very poor, water supply is irregular.",Satyajit Jena,2024,0.0,0031,Poor water supply
Bhubaneswar,2024-01-27,Lab equipment is broken and no replacement has been provided.,Bikash Mohanty,2024,0.0,0031,Broken lab equipment
Bhubaneswar,2024-01-28,Stipend not credited for the last three months.,Rashmi Rekha,2024,0.0,0031,Stipend not credited
Bhubaneswar,2024-01-30,Stipend not credited for the last three months.,Pratyush Swain,2024,0.0,0031,Stipend not credited
Bhubaneswar,2024-01-31,Stipend not credited for the last three months.,Bikash Mohanty,2024,1.0,0031,Stipend not credited
Bhubaneswar,2024-01-31,Stipend not credited for the last three months.,Satyajit Jena,2024,0.0,0031,Stipend not credited
Bhubaneswar,2024-02-01,Electricity is not available during class hours.,Bikash Mohanty,2024,0.0,0031,Lack of electricity
Bhubaneswar,2024-02-04,Students are asked to arrange their own materials for practice.,Lalitendu Panda,2024,0.0,0031,Students arrange own materials
Bhubaneswar,2024-02-05,"Grievance was registered last month, no action yet.",Chinmayee Nayak,2024,1.0,0031,"No action, past month"
Bhubaneswar,2024-02-06,"Hostel conditions are very poor, water supply is irregular.",Sangram Behera,2024,1.0,0031,Poor water supply
Bhubaneswar,2024-02-06,Stipend not credited for the last three months.,Lipika Das,2024,0.0,0031,Stipend not credited
Bhubaneswar,2024-02-09,Trainer has not come to the institute for the past two weeks.,Pratyush Swain,2024,1.0,0031,Trainer absence
Bhubaneswar,2024-02-10,"Hostel conditions are very poor, water supply is irregular.",Rashmi Rekha,2024,0.0,0031,Poor water supply
Bhubaneswar,2024-02-12,"Hostel conditions are very poor, water supply is irregular.",Mamata Barik,2024,0.0,0031,Poor water supply
Bhubaneswar,2024-02-13,Electricity is not available during class hours.,Satyajit Jena,2024,0.0,0031,Lack of electricity
Bhubaneswar,2024-02-14,Internet not working in the computer lab for over a month.,Sasmita Rout,2024,0.0,0031,Internet not working
